#                           1                            2                            3                            4                            5
#              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2
#                        7623      1.0000000000000000E+000      3.3800000000000002E-003      5.0000000000000000E+001      1.0000000000000000E+003
#
#                                       1                                        2                                        3                                        #4                                        5                                        6                                        7                                        #8                                        9                                       10                                       11                                       #12                                       13                                       14                                       15                                       #16                                       17                                       18                                       19                                       #20                                       21                                       22                                       23                                       #24                                       25                                       26                                       27                                       #28                                       29                                       30                                       31                                       #32                                       33                                       34                                       35                                       #36                                       3738                                       39                                       40                                       #41                                       42                                       43                                       44                                       #45                                       46                                       47                                       48                                       #49                                       50                                       51                                       52                                       #53                                       54                                       55                                       56                                       #57                                       58                                       59                                       60
#                            model_number                                 star_age                                star_mass                                   #log_dt                               log_xmstar                             log_abs_mdot                                num_zones                           #mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             #conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  #mx2_bot                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               #epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               #epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             #si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                   log_LH                                  #log_LHe                                   log_LZ                                 log_Lnuc                                 log_Teff                               #luminosity                                    log_L                                    log_R                                    log_g                                  #gravity                             log_center_T                           log_center_Rho                             log_center_P                                #center_mu                                center_ye                              center_abar                                center_h1                               #center_he4                               center_c12                               center_o16                              surface_c12                              #surface_o16                            total_mass_h1                           total_mass_he4                                       pp                                      #cno                                 tri_alfa                        v_div_csound_surf                              num_retries                              #num_backups
                                    4210                  1.0804125631381920E+010                  9.0000000000000002E-001                  3.7722239598708542E+000                  3.3252920959999507E+001                 -9.8999999999999986E+001                                     1584                  0.0000000000000000E+000                  9.9999570059922838E-001                  3.8861563842557822E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999570059922838E-001                  3.8861563842557822E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7247793997318868E+032                  6.7278262490137220E+032                  6.7599584819004465E+032                  6.7949910082744367E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.3852511879450109E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4697913659560506E+000                 -8.3363950259396322E+000                 -9.0509997639117490E+000                  2.4697913659641455E+000                  3.6340548771738646E+000                  2.9676653004171237E+002                  2.4724149187166482E+000                  1.4913565414632217E+000                  1.4094187799260065E+000                  2.5669581006395735E+001                  7.7089866187996696E+000                  5.6144663569888795E+000                  2.1837623594026883E+001                  1.3344366505696412E+000                  5.0000000000000000E-001                  4.0099463160396560E+000                  8.5336827497360721E-043                  9.9669538025471027E-001                  1.3306063969379829E-005                  2.2110514396198708E-004                  5.5487627349066918E-004                  1.5819145328029960E-003                  4.1026014487165363E-001                  4.8589013995622132E-001                 -5.1678700911456066E-001                  2.4693432091510039E+000                 -8.3363950259396322E+000                  5.0155748071648120E-009                                        0                                        0 
                                    4215                  1.0804156690602224E+010                  9.0000000000000002E-001                  3.7762527627668558E+000                  3.3252920959999507E+001                 -9.8999999999999986E+001                                     1580                  0.0000000000000000E+000                  9.9999570059922838E-001                  3.8873924232926743E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999570059922838E-001                  3.8873924232926743E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7272783506779556E+032                  6.7303251999597893E+032                  6.7624574328465138E+032                  6.7974371680829881E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.3864629407064395E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4709762659000400E+000                 -8.3275820968415157E+000                 -9.0450440101033216E+000                  2.4709762659082699E+000                  3.6339738188874815E+000                  2.9757225230905868E+002                  2.4735924321463956E+000                  1.4921074147508611E+000                  1.4079170333507280E+000                  2.5580971470492674E+001                  7.7091713787757969E+000                  5.6148571397819085E+000                  2.1838245901220056E+001                  1.3344366505697263E+000                  5.0000000000000000E-001                  4.0099463160404252E+000                  0.0000000000000000E+000                  9.9669538025442672E-001                  1.3306064225032420E-005                  2.2110514398762435E-004                  5.5487627349066928E-004                  1.5819145328029955E-003                  4.1016759056941826E-001                  4.8598289283530349E-001                 -5.1686293619843138E-001                  2.4705294089484124E+000                 -8.3275820968415157E+000                  5.1802213764545919E-009                                        0                                        0 
                                    4220                  1.0804186164275629E+010                  9.0000000000000002E-001                  3.7687711231339849E+000                  3.3252920959999507E+001                 -9.8999999999999986E+001                                     1582                  0.0000000000000000E+000                  9.9999570059922838E-001                  3.8886177584492782E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999570059922838E-001                  3.8886177584492782E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7297639382499731E+032                  6.7327272664440390E+032                  6.7648494768002301E+032                  6.7998301505043953E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.3877175204885401E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4719892450345156E+000                 -8.3191718552023897E+000                 -9.0387367743773801E+000                  2.4719892450428800E+000                  3.6339017549028441E+000                  2.9827322606588410E+002                  2.4746142714857560E+000                  1.4927624623898164E+000                  1.4066069380728174E+000                  2.5503920037451085E+001                  7.7093477111148161E+000                  5.6152297727331923E+000                  2.1838839308653977E+001                  1.3344366505698093E+000                  4.9999999999999994E-001                  4.0099463160411730E+000                  0.0000000000000000E+000                  9.9669538025415261E-001                  1.3306064472178990E-005                  2.2110514401224135E-004                  5.5487627349066918E-004                  1.5819145328029951E-003                  4.1007954931481105E-001                  4.8607112320365586E-001                 -5.1572844107777027E-001                  2.4715422629700448E+000                 -8.3191718552023897E+000                  5.0835773106950155E-009                                        0                                        0 
                                    4225                  1.0804216951774517E+010                  9.0000000000000002E-001                  3.7728430209231640E+000                  3.3252920959999507E+001                 -9.8999999999999986E+001                                     1580                  0.0000000000000000E+000                  9.9999570059922838E-001                  3.8898644306800617E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999570059922838E-001                  3.8898644306800617E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7323664553448752E+032                  6.7352429216076654E+032                  6.7674319488340711E+032                  6.8023294877000908E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.3889855361986965E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4731376732955024E+000                 -8.3103923722877617E+000                 -9.0327061125701142E+000                  2.4731376733040062E+000                  3.6338218647408005E+000                  2.9906788704244457E+002                  2.4757697823760139E+000                  1.4934999981590320E+000                  1.4051318665343859E+000                  2.5417443481857187E+001                  7.7095318419957986E+000                  5.6156189075536274E+000                  2.1839458983448147E+001                  1.3344366505698968E+000                  5.0000000000000000E-001                  4.0099463160419653E+000                  0.0000000000000000E+000                  9.9669538025386128E-001                  1.3306064735209732E-005                  2.2110514403826301E-004                  5.5487627349066928E-004                  1.5819145328029949E-003                  4.0998734244751062E-001                  4.8616352789211009E-001                 -5.1554834047554787E-001                  2.4726916872487426E+000                 -8.3103923722877617E+000                  4.8688610176764526E-009                                        0                                        0 
                                    4230                  1.0804247397799368E+010                  9.0000000000000002E-001                  3.7860545573148148E+000                  3.3252920959999507E+001                 -9.8999999999999986E+001                                     1581                  0.0000000000000000E+000                  9.9999547749392415E-001                  3.8911012262799405E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999547749392415E-001                  3.8911012262799405E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7347618401421079E+032                  6.7376650331529805E+032                  6.7698540603793832E+032                  6.8046692927343540E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.3901914107415959E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4742885219669466E+000                 -8.3016870595091046E+000                 -9.0264430941624152E+000                  2.4742885219755921E+000                  3.6337351674847747E+000                  2.9984435098319904E+002                  2.4768958712163696E+000                  1.4942364370912620E+000                  1.4036589886699262E+000                  2.5331388095306703E+001                  7.7097144412349898E+000                  5.6160047012042362E+000                  2.1840073331295820E+001                  1.3344366505699850E+000                  5.0000000000000000E-001                  4.0099463160427637E+000                  0.0000000000000000E+000                  9.9669538025356785E-001                  1.3306065000292276E-005                  2.2110514406430761E-004                  5.5487627349066918E-004                  1.5819145328029942E-003                  4.0989592892124854E-001                  4.8625513767038131E-001                 -5.1545398577634050E-001                  2.4738436200925036E+000                 -8.3016870595091046E+000                  5.8199345152243510E-009                                        0                                        0 
                                    4235                  1.0804277149904325E+010                  9.0000000000000002E-001                  3.7923369612107773E+000                  3.3252920959999507E+001                 -9.8999999999999986E+001                                     1587                  0.0000000000000000E+000                  9.9999547749392415E-001                  3.8923391801864621E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999547749392415E-001                  3.8923391801864621E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7373075628973230E+032                  6.7402057446429318E+032                  6.7722661493941663E+032                  6.8071154525429039E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.3914279359953708E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4753237704907964E+000                 -8.2931443568819745E+000                 -9.0204502146419152E+000                  2.4753237704995845E+000                  3.6336645609574147E+000                  3.0056753935934228E+002                  2.4779420759237509E+000                  1.4949007524996725E+000                  1.4023303578531052E+000                  2.5254010567010127E+001                  7.7098936712873227E+000                  5.6163830370970773E+000                  2.1840675806873602E+001                  1.3344366505700733E+000                  5.0000000000000000E-001                  4.0099463160435587E+000                  0.0000000000000000E+000                  9.9669538025327575E-001                  1.3306065264199043E-005                  2.2110514409006166E-004                  5.5487627349066928E-004                  1.5819145328029940E-003                  4.0980637620160443E-001                  4.8634488271149445E-001                 -5.1422046214789274E-001                  2.4748786653479740E+000                 -8.2931443568819745E+000                  5.3952890240803608E-009                                        0                                        0 
                                    4240                  1.0804307287983606E+010                  9.0000000000000002E-001                  3.7662839462590076E+000                  3.3252920959999507E+001                 -9.8999999999999986E+001                                     1582                  0.0000000000000000E+000                  9.9999547749392415E-001                  3.8935895071146670E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999547749392415E-001                  3.8935895071146670E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7396645279941738E+032                  6.7426821448952867E+032                  6.7747717820272406E+032                  6.8095616123514452E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.3926921728507564E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4764162973699353E+000                 -8.2844858654963591E+000                 -9.0142071801588202E+000                  2.4764162973788699E+000                  3.6335881288287939E+000                  3.0133333414838296E+002                  2.4790471769303850E+000                  1.4956061672602308E+000                  1.4009195283319884E+000                  2.5172104634099618E+001                  7.7100753510180349E+000                  5.6167666556305997E+000                  2.1841286679792439E+001                  1.3344366505701639E+000                  5.0000000000000000E-001                  4.0099463160443785E+000                  2.9275136812983105E-041                  9.9669538025297433E-001                  1.3306065536551849E-005                  2.2110514411646063E-004                  5.5487627349066918E-004                  1.5819145328029938E-003                  4.0971542951167228E-001                  4.8643602461457613E-001                 -5.1370323601370560E-001                  2.4759717817598075E+000                 -8.2844858654963591E+000                  5.1131178848010281E-009                                        0                                        0 
                                    4245                  1.0804337178466183E+010                  9.0000000000000002E-001                  3.8024195364497926E+000                  3.3252920959999507E+001                 -9.8999999999999986E+001                                     1587                  0.0000000000000000E+000                  9.9999547749392415E-001                  3.8948046355141069E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999547749392415E-001                  3.8948046355141069E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7421083550223102E+032                  6.7451284775560515E+032                  6.7772373245381985E+032                  6.8119014173857083E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.3939400346688303E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4775323777444682E+000                 -8.2758760498690283E+000                 -9.0081783818763359E+000                  2.4775323777535503E+000                  3.6335124070836056E+000                  3.0209350469098848E+002                  2.4801413876129441E+000                  1.4963047160918879E+000                  1.3995224306686742E+000                  2.5091257687595927E+001                  7.7102560358337513E+000                  5.6171480712294155E+000                  2.1841894038625195E+001                  1.3344366505702558E+000                  4.9999999999999994E-001                  4.0099463160452062E+000                  0.0000000000000000E+000                  9.9669538025267013E-001                  1.3306065811759931E-005                  2.2110514414295582E-004                  5.5487627349066928E-004                  1.5819145328029932E-003                  4.0962500847161054E-001                  4.8652663989258210E-001                 -5.1338410825085667E-001                  2.4770886775117176E+000                 -8.2758760498690283E+000                  5.7728006144354754E-009                                        0                                        0 
                                    4250                  1.0804366503693737E+010                  9.0000000000000002E-001                  3.7606113767945568E+000                  3.3252920959999507E+001                 -9.8999999999999986E+001                                     1587                  0.0000000000000000E+000                  9.9999547749392415E-001                  3.8960584215437127E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999547749392415E-001                  3.8960584215437127E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7445521820504395E+032                  6.7475706341624319E+032                  6.7796093234308566E+032                  6.8143475771942539E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.3951257553196512E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4785337268373091E+000                 -8.2674019766118665E+000                 -9.0020584664945869E+000                  2.4785337268465404E+000                  3.6334408872748041E+000                  3.0281443946221117E+002                  2.4811765803037429E+000                  1.4969653520548891E+000                  1.3982011587426719E+000                  2.5015037527223701E+001                  7.7104339021234845E+000                  5.6175233650482115E+000                  2.1842491646257489E+001                  1.3344366505703469E+000                  5.0000000000000000E-001                  4.0099463160460322E+000                  1.0440002954723346E-040                  9.9669538025236659E-001                  1.3306066086779833E-005                  2.2110514416925645E-004                  5.5487627349066918E-004                  1.5819145328029932E-003                  4.0953607630017969E-001                  4.8661576304661874E-001                 -5.1217187243620754E-001                  2.4780898109880511E+000                 -8.2674019766118665E+000                  4.9292859392118352E-009                                        0                                        0 
                                    4255                  1.0804396594076889E+010                  9.0000000000000002E-001                  3.7691186984326333E+000                  3.3252920959999507E+001                 -9.8999999999999986E+001                                     1576                  0.0000000000000000E+000                  9.9999547749392415E-001                  3.8972898189098315E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999547749392415E-001                  3.8972898189098315E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7471296428190095E+032                  6.7501414132439820E+032                  6.7821049335334104E+032                  6.8166873822285171E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.3964391172869907E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4797025623750995E+000                 -8.2587101908106266E+000                 -8.9958034934135096E+000                  2.4797025623844844E+000                  3.6333604540921334E+000                  3.0361924399051674E+002                  2.4823292945423696E+000                  1.4977025755395443E+000                  1.3967267117733611E+000                  2.4930254486251915E+001                  7.7106163714095501E+000                  5.6179085198417553E+000                  2.1843104939785984E+001                  1.3344366505704428E+000                  5.0000000000000000E-001                  4.0099463160468938E+000                  0.0000000000000000E+000                  9.9669538025204929E-001                  1.3306066374274322E-005                  2.2110514419656496E-004                  5.5487627349066928E-004                  1.5819145328029927E-003                  4.0944459081191770E-001                  4.8670744487927697E-001                 -5.1232638030114042E-001                  2.4792599978162495E+000                 -8.2587101908106266E+000                  5.3634122807839828E-009                                        0                                        0 
                                    4260                  1.0804425372266781E+010                  9.0000000000000002E-001                  3.7579950724570437E+000                  3.3252920959999507E+001                 -9.8999999999999986E+001                                     1582                  0.0000000000000000E+000                  9.9999547749392415E-001                  3.8985077831806780E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999547749392415E-001                  3.8985077831806780E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7496085487040114E+032                  6.7524081755660508E+032                  6.7844936366436175E+032                  6.8191335420370656E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.3975794916806296E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4806859784104169E+000                 -8.2503480906796813E+000                 -8.9899749277294134E+000                  2.4806859784199542E+000                  3.6332894492794221E+000                  3.0431600744146880E+002                  2.4833247974474051E+000                  1.4983423366174846E+000                  1.3954471896174809E+000                  2.4856912847965759E+001                  7.7107919681757204E+000                  5.6182786681681165E+000                  2.1843694348668883E+001                  1.3344366505705358E+000                  5.0000000000000000E-001                  4.0099463160477358E+000                  0.0000000000000000E+000                  9.9669538025174009E-001                  1.3306066654322503E-005                  2.2110514422298959E-004                  5.5487627349066918E-004                  1.5819145328029925E-003                  4.0935688671973558E-001                  4.8679533749174597E-001                 -5.1098553764285393E-001                  2.4802430492828269E+000                 -8.2503480906796813E+000                  5.2498480275613116E-009                                        0                                        0 
                                    4265                  1.0804455181216114E+010                  9.0000000000000002E-001                  3.7775868740009657E+000                  3.3252920959999507E+001                 -9.8999999999999986E+001                                     1576                  0.0000000000000000E+000                  9.9999547749392415E-001                  3.8997440877289341E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999547749392415E-001                  3.8997440877289341E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7519738659096482E+032                  6.7549472166342475E+032                  6.7868856805973367E+032                  6.8215265244584728E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.3988710202648797E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4818585248895295E+000                 -8.2417003142073213E+000                 -8.9838428205937966E+000                  2.4818585248992235E+000                  3.6331882835825757E+000                  3.0511877768410346E+002                  2.4844689359073828E+000                  1.4991167372411669E+000                  1.3938983883701164E+000                  2.4768424844246987E+001                  7.7109735982585192E+000                  5.6186617951705076E+000                  2.1844304403367996E+001                  1.3344366505706342E+000                  5.0000000000000000E-001                  4.0099463160486213E+000                  0.0000000000000000E+000                  9.9669538025141435E-001                  1.3306066949800924E-005                  2.2110514425068435E-004                  5.5487627349066928E-004                  1.5819145328029921E-003                  4.0926581186096767E-001                  4.8688660794271243E-001                 -5.1138537500379644E-001                  2.4814171973219978E+000                 -8.2417003142073213E+000                  7.1881067000014539E-009                                        0                                        0 
                                    4270                  1.0804483864255568E+010                  9.0000000000000002E-001                  3.7548809864236170E+000                  3.3252920959999507E+001                 -9.8999999999999986E+001                                     1571                  0.0000000000000000E+000                  9.9999547749392415E-001                  3.9009600558893581E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999547749392415E-001                  3.9009600558893581E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7543759323938994E+032                  6.7573392605879667E+032                  6.7892509978029706E+032                  6.8238131521055948E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.4000936897178491E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4828475011475191E+000                 -8.2333383359866499E+000                 -8.9778664676074982E+000                  2.4828475011573707E+000                  3.6331073162973864E+000                  3.0583557307714307E+002                  2.4854879987106737E+000                  1.4997882032131908E+000                  1.3925554564260685E+000                  2.4691953840880949E+001                  7.7111492663572543E+000                  5.6190319907473878E+000                  2.1844893872018808E+001                  1.3344366505707297E+000                  5.0000000000000000E-001                  4.0099463160494881E+000                  0.0000000000000000E+000                  9.9669538025109528E-001                  1.3306067239364880E-005                  2.2110514427764531E-004                  5.5487627349066918E-004                  1.5819145328029916E-003                  4.0917796012749741E-001                  4.8697464831114001E-001                 -5.1005265872316130E-001                  2.4824058239573175E+000                 -8.2333383359866499E+000                  5.1958008005996166E-009                                        0                                        0 
                                    4275                  1.0804513650480789E+010                  9.0000000000000002E-001                  3.7577434709233968E+000                  3.3252920959999507E+001                 -9.8999999999999986E+001                                     1579                  0.0000000000000000E+000                  9.9999512677735647E-001                  3.9021910455752079E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999512677735647E-001                  3.9021910455752079E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7569383593666591E+032                  6.7598114847859358E+032                  6.7918003650458649E+032                  6.8263656666884271E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.4013239168803439E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4839745766642745E+000                 -8.2246583502900137E+000                 -8.9716242212850794E+000                  2.4839745766742904E+000                  3.6330287011347164E+000                  3.0664061158179754E+002                  2.4866296724292298E+000                  1.5005162703978094E+000                  1.3910993220568313E+000                  2.4609303483835809E+001                  7.7113316590344612E+000                  5.6194164718948789E+000                  2.1845506072886263E+001                  1.3344366505708318E+000                  5.0000000000000000E-001                  4.0099463160504056E+000                  0.0000000000000000E+000                  9.9669538025075799E-001                  1.3306067545667682E-005                  2.2110514430597481E-004                  5.5487627349066928E-004                  1.5819145328029910E-003                  4.0908649593147484E-001                  4.8706630877593959E-001                 -5.0965766703488413E-001                  2.4835336437534203E+000                 -8.2246583502900137E+000                  4.8098828557962155E-009                                        0                                        0 
                                    4280                  1.0804542267653475E+010                  9.0000000000000002E-001                  3.7787161821219808E+000                  3.3252920959999507E+001                 -9.8999999999999986E+001                                     1581                  0.0000000000000000E+000                  9.9999512677735647E-001                  3.9034287206687662E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999512677735647E-001                  3.9034287206687662E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7593771751295332E+032                  6.7623772526022148E+032                  6.7941401700801294E+032                  6.8285991169484093E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.4025491055698259E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4850307078347864E+000                 -8.2162792516727272E+000                 -8.9655616364126995E+000                  2.4850307078449645E+000                  3.6329598537749499E+000                  3.0736001677714256E+002                  2.4876473712234364E+000                  1.5011628145144438E+000                  1.3898062338235626E+000                  2.4536139594052713E+001                  7.7115077665232814E+000                  5.6197873880048093E+000                  2.1846096677507479E+001                  1.3344366505709309E+000                  5.0000000000000000E-001                  4.0099463160513027E+000                  0.0000000000000000E+000                  9.9669538025042814E-001                  1.3306067845401283E-005                  2.2110514433351297E-004                  5.5487627349066918E-004                  1.5819145328029910E-003                  4.0899841499615425E-001                  4.8715457907840193E-001                 -5.0900559312761762E-001                  2.4845901851746870E+000                 -8.2162792516727272E+000                  6.0725141753822619E-009                                        0                                        0 
                                    4285                  1.0804571452505301E+010                  9.0000000000000002E-001                  3.7526191185351219E+000                  3.3252920959999507E+001                 -9.8999999999999986E+001                                     1580                  0.0000000000000000E+000                  9.9999512677735647E-001                  3.9046512301796493E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999512677735647E-001                  3.9046512301796493E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7618694443885720E+032                  6.7647024796857166E+032                  6.7966262129290389E+032                  6.8310452767569621E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.4037213902925895E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4861053075860808E+000                 -8.2077323111012745E+000                 -8.9595375354357767E+000                  2.4861053075964263E+000                  3.6328837161064742E+000                  3.0813978936156400E+002                  2.4887477813563286E+000                  1.5018652949178424E+000                  1.3884012730167652E+000                  2.4456892409701393E+001                  7.7116874429694935E+000                  5.6201658949478110E+000                  2.1846699355867070E+001                  1.3344366505710339E+000                  5.0000000000000000E-001                  4.0099463160522335E+000                  0.0000000000000000E+000                  9.9669538025008575E-001                  1.3306068156720542E-005                  2.2110514436192693E-004                  5.5487627349066928E-004                  1.5819145328029905E-003                  4.0890835743184661E-001                  4.8724482998609264E-001                 -5.0850524840712263E-001                  2.4856653673263529E+000                 -8.2077323111012745E+000                  5.2711210349033105E-009                                        0                                        0 
                                    4290                  1.0804600439050568E+010                  9.0000000000000002E-001                  3.7884670969989247E+000                  3.3252920959999507E+001                 -9.8999999999999986E+001                                     1584                  0.0000000000000000E+000                  9.9999512677735647E-001                  3.9058679000014879E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999512677735647E-001                  3.9058679000014879E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.7641813080980340E+032                  6.7671546588226304E+032                  6.7990723727375903E+032                  6.8334382591783679E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.4049994829487867E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4872164350109993E+000                 -8.1992220802568632E+000                 -8.9535514850436524E+000                  2.4872164350215136E+000                  3.6328080090898642E+000                  3.0891150837810568E+002                  2.4898340880748595E+000                  1.5025598623103278E+000                  1.3870121382317941E+000                  2.4378789544550738E+001                  7.7118663877124991E+000                  5.6205427372174421E+000                  2.1847299378663322E+001                  1.3344366505711378E+000                  5.0000000000000000E-001                  4.0099463160531741E+000                  2.4375974023316778E-041                  9.9669538024973936E-001                  1.3306068471670366E-005                  2.2110514439048127E-004                  5.5487627349066918E-004                  1.5819145328029905E-003                  4.0881869580066915E-001                  4.8733468426898247E-001                 -5.0826893060532341E-001                  2.4867773804890358E+000                 -8.1992220802568632E+000                  6.2646023845976869E-009                                        0                                        0 
